28.676	4.5267e-08
28.666	4.5293e-08
28.657	4.532e-08
28.647	4.5348e-08
28.638	4.5376e-08
28.628	4.5402e-08
28.619	4.5429e-08
28.609	4.5457e-08
28.6	4.5485e-08
28.59	4.5511e-08
28.581	4.5539e-08
28.571	4.5567e-08
28.561	4.5595e-08
28.552	4.562e-08
28.542	4.5648e-08
28.533	4.5676e-08
28.523	4.5704e-08
28.514	4.573e-08
28.504	4.5758e-08
28.495	4.5786e-08
28.485	4.5814e-08
28.476	4.5842e-08
28.466	4.5868e-08
28.457	4.5896e-08
28.447	4.5924e-08
28.438	4.5953e-08
28.428	4.5978e-08
28.419	4.6007e-08
28.409	4.6035e-08
28.4	4.6063e-08
28.391	4.6089e-08
28.381	4.6117e-08
28.372	4.6145e-08
28.362	4.6174e-08
28.353	4.62e-08
28.343	4.6228e-08
28.334	4.6256e-08
28.324	4.6285e-08
28.315	4.6313e-08
28.305	4.6339e-08
28.296	4.6368e-08
28.287	4.6396e-08
28.277	4.6425e-08
28.268	4.6451e-08
28.258	4.6479e-08
28.249	4.6508e-08
28.239	4.6536e-08
28.23	4.6562e-08
28.221	4.6591e-08
28.211	4.6619e-08
28.202	4.6648e-08
28.192	4.6674e-08
28.183	4.6703e-08
28.174	4.6731e-08
28.164	4.676e-08
28.155	4.6786e-08
28.145	4.6815e-08
28.136	4.6844e-08
28.127	4.6873e-08
28.117	4.6901e-08
28.108	4.6928e-08
28.098	4.6956e-08
28.089	4.6985e-08
28.08	4.7014e-08
28.07	4.704e-08
28.061	4.7069e-08
28.052	4.7098e-08
28.042	4.7127e-08
28.033	4.7153e-08
28.024	4.7182e-08
28.014	4.7211e-08
28.005	4.724e-08
27.996	4.7267e-08
27.986	4.7296e-08
27.977	4.7325e-08
27.968	4.7354e-08
27.958	4.7383e-08
27.949	4.7409e-08
27.94	4.7439e-08
27.93	4.7468e-08
27.921	4.7497e-08
27.912	4.7523e-08
27.902	4.7553e-08
27.893	4.7582e-08
27.884	4.7611e-08
27.874	4.7638e-08
27.865	4.7667e-08
27.856	4.7696e-08
27.846	4.7725e-08
27.837	4.7752e-08
27.828	4.7781e-08
27.819	4.7811e-08
27.809	4.784e-08
27.8	4.7869e-08
27.791	4.7896e-08
27.782	4.7926e-08
27.772	4.7955e-08
27.763	4.7984e-08
27.754	4.8011e-08
27.744	4.8041e-08
27.735	4.807e-08
27.726	4.81e-08
27.717	4.8129e-08
27.707	4.8156e-08
27.698	4.8186e-08
27.689	4.8215e-08
27.68	4.8245e-08
27.671	4.8272e-08
27.661	4.8302e-08
27.652	4.8331e-08
27.643	4.8361e-08
27.634	4.8391e-08
27.624	4.8418e-08
27.615	4.8447e-08
27.606	4.8477e-08
27.597	4.8507e-08
27.588	4.8537e-08
27.578	4.8564e-08
27.569	4.8594e-08
27.56	4.8623e-08
27.551	4.8653e-08
27.542	4.8683e-08
27.532	4.8713e-08
27.523	4.8743e-08
27.514	4.877e-08
27.505	4.88e-08
27.496	4.883e-08
27.487	4.886e-08
27.477	4.889e-08
27.468	4.892e-08
27.459	4.895e-08
27.45	4.898e-08
27.441	4.901e-08
27.432	4.904e-08
27.422	4.907e-08
27.413	4.91e-08
27.404	4.913e-08
27.395	4.9161e-08
27.386	4.9191e-08
27.377	4.9221e-08
27.368	4.9251e-08
27.358	4.9281e-08
27.349	4.9312e-08
27.34	4.9342e-08
27.331	4.9372e-08
27.322	4.9402e-08
27.313	4.9435e-08
27.304	4.9466e-08
27.295	4.9496e-08
27.286	4.9526e-08
27.276	4.9557e-08
27.267	4.9587e-08
27.258	4.9618e-08
27.249	4.9648e-08
27.24	4.9679e-08
27.231	4.9709e-08
27.222	4.9739e-08
27.213	4.9773e-08
27.204	4.9803e-08
27.195	4.9834e-08
27.186	4.9864e-08
27.177	4.9895e-08
27.167	4.9926e-08
27.158	4.9956e-08
